Numeros_Fecha
43490
42848
43299
43048
43375
43077
43315
43483
43549
42592
43363
43467
43339
43450
43457
43553
43356
43350
43398
43462
43107
43279
43228
43171
43258
43400
43348
43478
43387
43611
43259
43393
43304
42745
43413
43368
43360
42704
42845
43407
43476
42256
43461
42898
43427
42756
43346
43331
43639
43158
43230
43197
43418
43471
43447
43548
42906
43390
43540
43321
43152
43391
43479
43454
43206
43618
43154
43250
43134
43385
43130
43046
43531
43146
42947
43344
43415
43492
43455
43358
43369
43052
43464
43431
43141
43207
43280
43371
43555
43297
43329
43193
43408
43547
43311
43013
42730
43080
43083
43019
42066
43397
43161
43323
42894
43291
43367
42930
43373
43349
42362
43351
43438
43412
43394
42871
43449
43320
43362
42885
43243
43137
43111
43334
43095
43354
43423
43460
43335
43139
43465
43303
42803
43113
43300
43203
42991
43147
43382
43448
43439
43444
43190
43238
43222
43306
43443
42847
43389
43573
43174
43395
43285
42811
43281
43381
43491
43076
43224
43126
43089
43541
42458
43411
43414
43305
43386
43093
43144
43317
42578
42733
43150
42922
43424
43324
43282
42656
43122
43236
43284
43143
43355
43426
43384
43452
42920
43006
42070
43292
43180
43260
43318
43263
43036
43215
42858
43106
43131
42775
43245
43105
43366
42863
43133
43330
43485
43283
42966
43421
43167
42972
43241
43117
43370
43132
43828
42971
43201
43388
42831
43145
43463
43210
41409
43468
42978
42657
43433
42986
43195
43359
43365
43249
43278
43136
42516
43157
43062
42997
43242
43310
42678
43534
43163
43416
43140
43364
43268
42886
43017
42746
43166
42923
41804
43200
42927
43225
43295
41740
43125
43437
42559
43399
42928
43162
43153
43574
43309
43138
42628
43191
43112
43327
42674
43231
42989
42488
43472
42752
42698
43269
43173
43308
41806
43118
43179
43246
42979
43187
42563
42781
43168
43248
42370
43338
43024
42870
42570
42436
42859
43102
43301
43091
43293
41837
43353
43186
43123
43428
42753
43151
43316
43129
43273
42701
43380
43209
43082
43159
43127
43075
42914
43288
42426
42908
43109
42910
42357
43218
43069
42522
43255
42554
43067
42975
43289
41739
43417
42654
43194
41906
43298
42890
43090
43149
43059
43302
43079
43237
43409
42925
42748
42926
43034
42259
43239
43011
43196
43458
43040
42839
42948
43018
41432
43012
43088
43319
42401
42551
43251
43108
41318
42943
43032
43175
42736
42823
43275
42893
43332
43070
43054
43262
42545
43142
42766
42983
43119
42354
42832
42750
42949
42851
43459
42632
42905
42900
42818
42620
43085
43120
43124
43240
43110
43181
43035
42873
42562
42758
41884
41439
41737
42373
43056
42548
42878
42675
42829
43229
42503
42514
42977
43021
42999
43078
43192
43074
42511
43183
43086
42866
43221
42956
43429
42440
43160
43252
41758
43253
43274
42970
42707
43004
42564
42296
42912
42433
43156
43055
41640
42523
42742
43202
42844
42985
42909
43213
42741
42918
43208
43217
42005
42415
42892
42957
43401
43094
42936
43830
41736
42374
43096
42883
42477
43114
42965
42530
43033
43000
43100
43188
42853
43049
42207
42686
42940
42816
42903
42872
42437
43047
41750
43103
42188
43116
43527
43098
42622
42738
41730
42648
43254
43007
42412
42476
43148
42902
42348
42981
42467
41914
43261
43010
42338
43211
41744
42277
42921
42993
42636
42822
42941
42697
42438
42319
41810
43199
42491
41793
43060
41251
42759
42857
42448
43189
42634
42976
42444
41749
